epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,14781.6,1.22633,0.60574,0.91507,0.8884,0.67009,0.68998,0.43489,1.42808,0.73944,0.95515,0.005842,0.005842,0.005842
44,15128.9,1.23804,0.60938,0.91608,0.89658,0.67177,0.69316,0.43503,1.42735,0.7364,0.95729,0.005743,0.005743,0.005743
45,15474.4,1.21689,0.59664,0.91311,0.88108,0.66467,0.68052,0.4292,1.43074,0.74126,0.96008,0.005644,0.005644,0.005644
46,15818.5,1.20503,0.59378,0.906,0.87696,0.66399,0.67582,0.42063,1.43742,0.74332,0.96216,0.005545,0.005545,0.005545
47,16160.5,1.21452,0.59149,0.91098,0.89208,0.66986,0.69241,0.44118,1.4153,0.73149,0.95417,0.005446,0.005446,0.005446
48,16506.9,1.19104,0.58498,0.90453,0.89308,0.66533,0.69896,0.44146,1.42117,0.73323,0.95654,0.005347,0.005347,0.005347
49,16848.8,1.18516,0.57813,0.89923,0.89641,0.66236,0.68999,0.43436,1.4342,0.74461,0.96231,0.005248,0.005248,0.005248
50,17195.9,1.19306,0.58453,0.9071,0.88357,0.67558,0.69075,0.43839,1.41434,0.72368,0.95387,0.005149,0.005149,0.005149
51,17537.6,1.18569,0.58013,0.89985,0.89391,0.67131,0.6919,0.4391,1.41876,0.72822,0.95787,0.00505,0.00505,0.00505
52,17879,1.18379,0.57723,0.90366,0.89142,0.6598,0.67871,0.42567,1.43975,0.7344,0.96137,0.004951,0.004951,0.004951
53,18222.3,1.16851,0.57304,0.90227,0.88742,0.66741,0.69417,0.43382,1.43107,0.72698,0.96221,0.004852,0.004852,0.004852
54,18569.1,1.16591,0.57049,0.89838,0.88329,0.67213,0.69722,0.43811,1.42329,0.71851,0.95811,0.004753,0.004753,0.004753
55,18912.7,1.1785,0.57351,0.90015,0.88283,0.66236,0.68873,0.43408,1.42119,0.7209,0.95769,0.004654,0.004654,0.004654
56,19260.3,1.16757,0.57048,0.89999,0.83566,0.66782,0.68911,0.43388,1.41879,0.71765,0.95905,0.004555,0.004555,0.004555
57,19605.4,1.16442,0.56795,0.89803,0.8895,0.67234,0.68844,0.43737,1.42156,0.72042,0.95879,0.004456,0.004456,0.004456
58,19953.9,1.1603,0.563,0.89751,0.88346,0.67387,0.69394,0.43888,1.42204,0.714,0.95976,0.004357,0.004357,0.004357
59,20303.8,1.15714,0.56486,0.89921,0.76464,0.68082,0.68686,0.43601,1.41878,0.71423,0.95804,0.004258,0.004258,0.004258
