epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,7607.32,1.12588,0.53435,0.8673,0.88637,0.63696,0.67526,0.41971,1.35746,0.65215,0.92835,0.005842,0.005842,0.005842
44,7781.93,1.12422,0.52851,0.86661,0.87755,0.63634,0.67545,0.42837,1.33407,0.63433,0.92695,0.005743,0.005743,0.005743
45,7955.82,1.10918,0.52998,0.86509,0.84503,0.64327,0.66936,0.42623,1.31763,0.63797,0.91878,0.005644,0.005644,0.005644
46,8129.8,1.09626,0.52236,0.86064,0.89204,0.63662,0.67327,0.425,1.32931,0.63338,0.92505,0.005545,0.005545,0.005545
47,8303.3,1.11178,0.52361,0.8626,0.7262,0.63884,0.67149,0.42275,1.33225,0.63332,0.92449,0.005446,0.005446,0.005446
48,8476.82,1.10376,0.52315,0.86698,0.7633,0.64544,0.66756,0.42191,1.3385,0.63738,0.92282,0.005347,0.005347,0.005347
49,8650.6,1.08618,0.51698,0.86319,0.88891,0.6363,0.67328,0.4245,1.32721,0.64038,0.9192,0.005248,0.005248,0.005248
50,8824.85,1.08211,0.51242,0.85929,0.67635,0.63371,0.66433,0.4177,1.3338,0.64543,0.92454,0.005149,0.005149,0.005149
51,8998.83,1.08302,0.51322,0.85964,0.87366,0.63381,0.66762,0.41677,1.3425,0.65484,0.92389,0.00505,0.00505,0.00505
52,9173.04,1.079,0.51062,0.85727,0.75314,0.65209,0.6719,0.42216,1.32647,0.64234,0.9227,0.004951,0.004951,0.004951
53,9347.04,1.06757,0.50965,0.85912,0.70938,0.64893,0.6739,0.42321,1.32479,0.63038,0.92326,0.004852,0.004852,0.004852
54,9520.7,1.06661,0.50704,0.85767,0.89465,0.63606,0.67307,0.42251,1.32282,0.63727,0.91746,0.004753,0.004753,0.004753
55,9694.53,1.05998,0.49736,0.85428,0.88081,0.64021,0.67424,0.42473,1.31864,0.63968,0.9185,0.004654,0.004654,0.004654
56,9868.45,1.05782,0.49731,0.84939,0.83422,0.64064,0.67658,0.42452,1.3248,0.64422,0.92309,0.004555,0.004555,0.004555
57,10042.2,1.055,0.50288,0.85718,0.88153,0.64454,0.67783,0.42752,1.32203,0.63316,0.92138,0.004456,0.004456,0.004456
58,10215.9,1.04272,0.49178,0.85327,0.87664,0.64897,0.68141,0.42441,1.32618,0.63184,0.92559,0.004357,0.004357,0.004357
59,10389.6,1.04488,0.49512,0.85099,0.81764,0.64887,0.67932,0.42892,1.31748,0.62648,0.92193,0.004258,0.004258,0.004258
60,10563,1.02837,0.49075,0.84638,0.82845,0.63797,0.67303,0.42587,1.32488,0.63971,0.92399,0.004159,0.004159,0.004159
61,10737,1.02804,0.49435,0.8503,0.79295,0.64503,0.67496,0.42573,1.3237,0.62716,0.91967,0.00406,0.00406,0.00406
62,10911,1.02517,0.48668,0.84707,0.84932,0.64301,0.67308,0.42503,1.32827,0.62957,0.92127,0.003961,0.003961,0.003961
63,11084.5,1.00711,0.47292,0.847,0.8197,0.64649,0.67856,0.42603,1.32592,0.6258,0.92062,0.003862,0.003862,0.003862
64,11258.2,1.01038,0.47731,0.84341,0.79788,0.64966,0.67973,0.42921,1.31878,0.62592,0.91787,0.003763,0.003763,0.003763
65,11432.1,1.00087,0.47205,0.84261,0.85974,0.64026,0.67821,0.42839,1.3228,0.63374,0.91793,0.003664,0.003664,0.003664
66,11606.4,1.00761,0.47381,0.84501,0.89858,0.63616,0.67766,0.42594,1.32505,0.63982,0.92023,0.003565,0.003565,0.003565
67,11780.1,0.99483,0.46854,0.84285,0.77543,0.65165,0.67552,0.42365,1.32521,0.62993,0.92091,0.003466,0.003466,0.003466
68,11954.3,1.00216,0.477,0.84283,0.78389,0.64564,0.67792,0.42421,1.32744,0.63007,0.92155,0.003367,0.003367,0.003367
69,12128.4,0.99265,0.47095,0.84121,0.79907,0.64074,0.67735,0.42357,1.32709,0.62817,0.92252,0.003268,0.003268,0.003268
70,12302.3,0.97355,0.46305,0.84276,0.77758,0.64559,0.67486,0.42278,1.32413,0.63281,0.92293,0.003169,0.003169,0.003169
71,12476.6,0.98467,0.46597,0.84354,0.75662,0.65018,0.67459,0.42414,1.3207,0.6315,0.92024,0.00307,0.00307,0.00307
72,12650.9,0.97308,0.45985,0.83758,0.79453,0.64994,0.67594,0.4261,1.32004,0.63002,0.92065,0.002971,0.002971,0.002971
73,12825.4,0.96355,0.4549,0.83554,0.79962,0.65026,0.67752,0.42665,1.3258,0.63021,0.92137,0.002872,0.002872,0.002872
74,12999.3,0.95727,0.44982,0.83389,0.827,0.64918,0.67868,0.42769,1.32592,0.6287,0.92236,0.002773,0.002773,0.002773
75,13173.9,0.94263,0.44527,0.83136,0.7904,0.65477,0.68016,0.42884,1.32269,0.62736,0.91929,0.002674,0.002674,0.002674
76,13348.2,0.96112,0.45073,0.83704,0.78984,0.65297,0.68122,0.42762,1.32429,0.62753,0.92196,0.002575,0.002575,0.002575
77,13521.8,0.94104,0.44572,0.83491,0.79171,0.65349,0.68338,0.429,1.32107,0.6255,0.92056,0.002476,0.002476,0.002476
78,13696,0.93401,0.44278,0.8316,0.76246,0.65208,0.6807,0.42834,1.32117,0.62766,0.92151,0.002377,0.002377,0.002377
79,13869.7,0.92732,0.43663,0.83527,0.77746,0.65186,0.6826,0.42755,1.32376,0.62754,0.92227,0.002278,0.002278,0.002278
80,14043.8,0.92705,0.43685,0.83281,0.77133,0.64725,0.68273,0.42721,1.32382,0.62845,0.92395,0.002179,0.002179,0.002179
81,14218.1,0.92371,0.439,0.82718,0.79668,0.64911,0.68403,0.42731,1.3255,0.62984,0.92391,0.00208,0.00208,0.00208
82,14392.1,0.91222,0.4327,0.82882,0.78469,0.65174,0.68502,0.42756,1.32592,0.62993,0.92337,0.001981,0.001981,0.001981
83,14565.9,0.9218,0.43129,0.83073,0.78964,0.65143,0.68277,0.42699,1.32567,0.63338,0.922,0.001882,0.001882,0.001882
84,14740.4,0.91045,0.43067,0.82871,0.7921,0.65099,0.68206,0.42699,1.32337,0.63293,0.92114,0.001783,0.001783,0.001783
85,14914.3,0.90919,0.42714,0.83005,0.79922,0.64815,0.68162,0.42741,1.3244,0.63353,0.92069,0.001684,0.001684,0.001684
86,15088.7,0.9056,0.42646,0.82834,0.78819,0.64775,0.68175,0.42722,1.32705,0.63248,0.92081,0.001585,0.001585,0.001585
87,15262.9,0.88865,0.41614,0.8234,0.77995,0.6488,0.68196,0.42666,1.32974,0.63372,0.92143,0.001486,0.001486,0.001486
88,15436.7,0.88796,0.41967,0.82444,0.78132,0.65034,0.6815,0.42545,1.33304,0.63405,0.92271,0.001387,0.001387,0.001387
89,15610.6,0.89486,0.42067,0.82799,0.79138,0.64777,0.68265,0.42573,1.33435,0.63326,0.92339,0.001288,0.001288,0.001288
90,15784.7,0.87009,0.41077,0.82066,0.7909,0.64774,0.68186,0.42534,1.33548,0.63129,0.92441,0.001189,0.001189,0.001189
91,15959.2,0.875,0.41386,0.82372,0.78033,0.64916,0.68198,0.42562,1.33638,0.63073,0.92458,0.00109,0.00109,0.00109
92,16132.5,0.87178,0.40785,0.82211,0.77483,0.6495,0.68181,0.42516,1.33892,0.63139,0.92607,0.000991,0.000991,0.000991
93,16305.1,0.85931,0.40652,0.82046,0.78079,0.64991,0.68213,0.42461,1.33962,0.63297,0.92534,0.000892,0.000892,0.000892
94,16477.6,0.85954,0.40293,0.82251,0.77282,0.64919,0.68138,0.42391,1.34041,0.63386,0.92543,0.000793,0.000793,0.000793
95,16650,0.83955,0.39616,0.8153,0.8158,0.64222,0.68103,0.42341,1.34186,0.63492,0.92583,0.000694,0.000694,0.000694
96,16822.5,0.84664,0.40024,0.81874,0.81812,0.6419,0.68136,0.42387,1.34173,0.6356,0.92554,0.000595,0.000595,0.000595
97,16995.4,0.83618,0.39492,0.81646,0.78704,0.64714,0.68139,0.42349,1.3429,0.63648,0.92601,0.000496,0.000496,0.000496
98,17167.5,0.82395,0.38921,0.81744,0.78344,0.64898,0.68049,0.42303,1.34441,0.63672,0.92653,0.000397,0.000397,0.000397
99,17340,0.82309,0.38673,0.81687,0.78338,0.64924,0.68054,0.42293,1.34555,0.63704,0.92684,0.000298,0.000298,0.000298
100,17512.5,0.80541,0.38085,0.81314,0.78131,0.64565,0.68053,0.42255,1.34607,0.63732,0.92708,0.000199,0.000199,0.000199
