epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3760.88,1.16315,0.56029,0.8622,0.83093,0.63384,0.65498,0.40738,1.36132,0.66598,0.90163,0.005842,0.005842,0.005842
44,3845.48,1.16514,0.55396,0.86257,0.88801,0.63207,0.66906,0.41654,1.36812,0.66154,0.90504,0.005743,0.005743,0.005743
45,3930.18,1.15061,0.55352,0.86022,0.84042,0.64156,0.65933,0.41336,1.34558,0.6742,0.90005,0.005644,0.005644,0.005644
46,4015.35,1.14226,0.54817,0.85711,0.88147,0.62256,0.65052,0.40968,1.35774,0.67786,0.90107,0.005545,0.005545,0.005545
47,4100.29,1.14979,0.54745,0.85682,0.82793,0.64034,0.66513,0.4187,1.35091,0.66354,0.89617,0.005446,0.005446,0.005446
48,4185.7,1.14463,0.54686,0.86078,0.8279,0.63901,0.66046,0.41371,1.35651,0.6631,0.90098,0.005347,0.005347,0.005347
49,4270.11,1.13023,0.54129,0.86009,0.8803,0.63223,0.66176,0.41374,1.35713,0.66672,0.90207,0.005248,0.005248,0.005248
50,4354.91,1.12249,0.53559,0.85517,0.87754,0.63558,0.66686,0.41413,1.35533,0.66118,0.9031,0.005149,0.005149,0.005149
51,4439.36,1.12526,0.53621,0.85483,0.88922,0.6341,0.66399,0.41637,1.3508,0.65501,0.90056,0.00505,0.00505,0.00505
52,4524.03,1.12675,0.53614,0.8543,0.88744,0.63003,0.6652,0.4171,1.35309,0.6586,0.89914,0.004951,0.004951,0.004951
53,4608.53,1.11201,0.53355,0.85555,0.89275,0.63815,0.67339,0.42134,1.34612,0.64942,0.90293,0.004852,0.004852,0.004852
54,4692.99,1.11366,0.53094,0.85502,0.88294,0.63748,0.66158,0.41614,1.34721,0.65222,0.89969,0.004753,0.004753,0.004753
55,4777.85,1.10768,0.52251,0.85174,0.88595,0.63114,0.66598,0.41675,1.34788,0.65225,0.90064,0.004654,0.004654,0.004654
56,4862.53,1.105,0.52359,0.84694,0.82011,0.64388,0.67182,0.41953,1.34982,0.64844,0.9003,0.004555,0.004555,0.004555
57,4947.3,1.10311,0.52968,0.8539,0.8864,0.63551,0.66416,0.41646,1.34392,0.64601,0.90145,0.004456,0.004456,0.004456
58,5032.18,1.09122,0.51687,0.85134,0.88586,0.64358,0.66814,0.41946,1.34141,0.64696,0.90172,0.004357,0.004357,0.004357
59,5116.29,1.09366,0.52041,0.85014,0.82248,0.64716,0.66951,0.41851,1.34259,0.64995,0.89966,0.004258,0.004258,0.004258
60,5200.91,1.07982,0.51388,0.84703,0.85448,0.64679,0.668,0.41638,1.34592,0.64943,0.90022,0.004159,0.004159,0.004159
61,5285.49,1.08166,0.5192,0.84961,0.87953,0.64792,0.67033,0.41957,1.34529,0.64518,0.90153,0.00406,0.00406,0.00406
62,5369.89,1.07138,0.50868,0.84574,0.89386,0.64418,0.6696,0.41987,1.3483,0.64316,0.90312,0.003961,0.003961,0.003961
63,5455.13,1.05352,0.49801,0.84332,0.88814,0.64106,0.67079,0.42204,1.35142,0.64489,0.90101,0.003862,0.003862,0.003862
64,5540.07,1.05562,0.50113,0.84232,0.87511,0.65149,0.67055,0.42216,1.34487,0.64178,0.90078,0.003763,0.003763,0.003763
65,5625.07,1.05114,0.49741,0.84146,0.88721,0.64734,0.67778,0.42378,1.34833,0.64115,0.90402,0.003664,0.003664,0.003664
66,5710.44,1.05718,0.49961,0.84339,0.83558,0.64701,0.67703,0.42292,1.35035,0.63933,0.90215,0.003565,0.003565,0.003565
67,5795.65,1.04446,0.49382,0.84292,0.82943,0.64833,0.67737,0.42338,1.34528,0.64,0.9011,0.003466,0.003466,0.003466
68,5880.45,1.05458,0.49992,0.84274,0.89106,0.64645,0.68082,0.4265,1.34106,0.64151,0.9001,0.003367,0.003367,0.003367
69,5966.62,1.04619,0.49581,0.84082,0.88618,0.64723,0.67918,0.42357,1.3446,0.64327,0.90049,0.003268,0.003268,0.003268
70,6052.09,1.02556,0.48676,0.8399,0.8949,0.64585,0.68019,0.42549,1.34205,0.64428,0.89811,0.003169,0.003169,0.003169
71,6136.94,1.03846,0.48819,0.84349,0.83299,0.6472,0.68019,0.42746,1.3399,0.63838,0.89863,0.00307,0.00307,0.00307
72,6223.37,1.02525,0.48409,0.83789,0.80842,0.64926,0.67921,0.42637,1.3355,0.63693,0.89719,0.002971,0.002971,0.002971
73,6308.73,1.01978,0.48263,0.83559,0.79507,0.64831,0.67692,0.42562,1.33667,0.63726,0.89699,0.002872,0.002872,0.002872
74,6393.31,1.0106,0.47451,0.83431,0.77313,0.64604,0.67812,0.42653,1.33444,0.63569,0.89813,0.002773,0.002773,0.002773
75,6478.49,0.9973,0.47163,0.83201,0.88723,0.64638,0.67616,0.425,1.33893,0.63925,0.9001,0.002674,0.002674,0.002674
76,6563.54,1.01208,0.47435,0.83656,0.8866,0.64685,0.67864,0.42446,1.34001,0.64169,0.90047,0.002575,0.002575,0.002575
77,6648.24,0.99964,0.47168,0.83685,0.88333,0.64579,0.67615,0.42222,1.34302,0.64521,0.90001,0.002476,0.002476,0.002476
78,6733.24,0.98621,0.46512,0.83208,0.88448,0.64474,0.67532,0.42105,1.34454,0.6481,0.89943,0.002377,0.002377,0.002377
79,6817.75,0.98039,0.46334,0.83514,0.88833,0.64435,0.67625,0.42267,1.34198,0.64579,0.89843,0.002278,0.002278,0.002278
80,6903.21,0.98861,0.46505,0.83507,0.88989,0.64236,0.67646,0.42305,1.34197,0.6423,0.89719,0.002179,0.002179,0.002179
81,6988.01,0.98005,0.46587,0.82811,0.84883,0.64485,0.67319,0.42254,1.34421,0.64154,0.89744,0.00208,0.00208,0.00208
82,7072.48,0.97041,0.45828,0.83056,0.85524,0.64234,0.67441,0.423,1.34471,0.64288,0.8972,0.001981,0.001981,0.001981
83,7157.86,0.97826,0.45707,0.83252,0.88424,0.64447,0.67382,0.42293,1.34354,0.64522,0.89721,0.001882,0.001882,0.001882
84,7243.09,0.96925,0.45684,0.83005,0.88667,0.64017,0.67455,0.42314,1.34586,0.64689,0.89868,0.001783,0.001783,0.001783
85,7327.9,0.96655,0.45449,0.83135,0.88514,0.63927,0.67422,0.42259,1.34551,0.64883,0.89872,0.001684,0.001684,0.001684
86,7412.77,0.96369,0.45398,0.83129,0.86481,0.63973,0.67337,0.42203,1.3463,0.65067,0.89911,0.001585,0.001585,0.001585
87,7497.94,0.949,0.44329,0.82607,0.85953,0.64153,0.67382,0.42142,1.34837,0.65203,0.89929,0.001486,0.001486,0.001486
88,7582.69,0.94992,0.44798,0.82678,0.88005,0.64333,0.6718,0.42034,1.34972,0.65448,0.89933,0.001387,0.001387,0.001387
89,7667.22,0.95442,0.44795,0.82946,0.88157,0.64193,0.67108,0.42015,1.34956,0.65454,0.89886,0.001288,0.001288,0.001288
90,7752.18,0.9332,0.439,0.82314,0.88506,0.63922,0.67192,0.42042,1.34969,0.65591,0.89899,0.001189,0.001189,0.001189
91,7837.74,0.9359,0.44013,0.82587,0.85565,0.63857,0.67284,0.42086,1.34969,0.65746,0.89898,0.00109,0.00109,0.00109
92,7921.02,0.9268,0.43206,0.82289,0.85145,0.63892,0.67241,0.42051,1.34992,0.66017,0.89897,0.000991,0.000991,0.000991
93,8004.17,0.91527,0.43081,0.82218,0.84742,0.63899,0.6719,0.42035,1.35136,0.66177,0.89926,0.000892,0.000892,0.000892
94,8087.27,0.91376,0.42659,0.8244,0.85078,0.63849,0.67121,0.41887,1.35299,0.66328,0.89966,0.000793,0.000793,0.000793
95,8171.65,0.89681,0.42089,0.81927,0.84709,0.63951,0.67012,0.41754,1.3546,0.66516,0.90021,0.000694,0.000694,0.000694
96,8254.72,0.90546,0.42631,0.81977,0.84485,0.64017,0.66909,0.41705,1.35621,0.66442,0.90063,0.000595,0.000595,0.000595
