epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,14305.7,1.20911,0.59472,0.9118,0.88334,0.67719,0.69835,0.44441,1.40507,0.72373,0.95323,0.005842,0.005842,0.005842
44,14636.5,1.22531,0.60152,0.91479,0.8963,0.67479,0.7022,0.44549,1.41933,0.72065,0.95649,0.005743,0.005743,0.005743
45,14967,1.20831,0.59096,0.91065,0.89134,0.66692,0.69773,0.44915,1.4103,0.72575,0.94986,0.005644,0.005644,0.005644
46,15301.4,1.19246,0.58511,0.90444,0.8919,0.66095,0.70378,0.44524,1.42414,0.73101,0.95817,0.005545,0.005545,0.005545
47,15636.1,1.19658,0.58357,0.90862,0.88634,0.67846,0.7078,0.45088,1.41452,0.71347,0.9543,0.005446,0.005446,0.005446
48,15969.8,1.18243,0.57709,0.90405,0.89204,0.67251,0.70354,0.44794,1.41366,0.72291,0.95318,0.005347,0.005347,0.005347
49,16303.9,1.17428,0.57211,0.89879,0.88978,0.67282,0.693,0.44067,1.41606,0.72812,0.95555,0.005248,0.005248,0.005248
50,16637.9,1.18247,0.57697,0.90602,0.88423,0.67524,0.69502,0.44737,1.403,0.71776,0.9525,0.005149,0.005149,0.005149
51,16975.6,1.17294,0.57295,0.89728,0.88971,0.67148,0.69882,0.44867,1.41047,0.72193,0.95523,0.00505,0.00505,0.00505
52,17310.2,1.17147,0.56931,0.90238,0.69973,0.67118,0.70421,0.45107,1.41315,0.71001,0.95444,0.004951,0.004951,0.004951
53,17643.7,1.16073,0.5667,0.90195,0.88866,0.67539,0.70023,0.4474,1.41123,0.71506,0.95602,0.004852,0.004852,0.004852
54,17977.1,1.15714,0.5631,0.89654,0.68944,0.67303,0.69701,0.44573,1.40339,0.71877,0.95288,0.004753,0.004753,0.004753
